id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language
632632,Given,8.273,363,Released,22/08/2020,0,60,False,0,tt11802992,ja
615453,Ne Zha,7.906,362,Released,26/07/2019,742500000,110,False,20000000,tt10627720,zh
377897,Barbie: Spy Squad,6.93,362,Released,15/01/2016,0,75,False,0,tt5042436,en
364111,The Anthem of the Heart,7.602,362,Released,19/09/2015,8852989,119,False,0,tt4489416,ja
4722,Body Snatchers,6.169,362,Released,9/06/1993,428868,87,False,13000000,tt0106452,en
4484,La Cage aux Folles,6.872,362,Released,25/10/1978,20424259,92,False,1100000,tt0077288,fr
120475,Dragon Ball: Episode of Bardock,6.9,362,Released,17/12/2011,0,20,False,0,tt2980736,ja
79697,Butter,5.837,362,Released,4/09/2011,175706,90,False,0,tt1349451,en
11223,Coma,6.7,362,Released,6/01/1978,0,113,False,4500000,tt0077355,en
416160,The Vault,4.831,362,Released,1/09/2017,5728,91,False,5000000,tt1785635,en
2453,Harley Davidson and the Marlboro Man,6.312,362,Released,23/08/1991,7434726,98,False,23000000,tt0102005,en
21786,Cold Prey,6.244,362,Released,13/10/2006,0,97,False,0,tt0808276,no
11194,Touching the Void,7.507,361,Released,5/09/2003,13885802,106,False,0,tt0379557,en
573164,An Egg Rescue,7.863,361,Released,12/08/2021,3606902,89,False,0,tt8049994,es
679989,Simply Black,5.842,361,Released,8/07/2020,0,90,False,0,tt10426916,fr
266639,Jem and the Holograms,5.533,361,Released,22/10/2015,2333684,119,False,5000000,tt3614530,en
172106,Jappeloup,7.057,361,Released,13/03/2013,0,130,False,0,tt2018079,fr
10253,Dragon Wars: D-War,4.402,361,Released,1/08/2007,75108998,90,False,32000000,tt0372873,ko
19597,The Hedgehog,7.269,361,Released,1/07/2009,0,100,False,0,tt1442519,fr
1001865,Scrooge: A Christmas Carol,6.7,361,Released,18/11/2022,0,97,False,0,tt20917338,en
210908,All Cheerleaders Die,5.248,361,Released,31/10/2013,0,89,False,0,tt2527186,en
166076,Superman: Unbound,6.59,361,Released,23/04/2013,2915767,75,False,0,tt2617456,en
317744,Careful What You Wish For,6.083,361,Released,6/05/2015,0,91,False,8000000,tt1629242,en
14092,Ghost in the Shell 2.0,7.411,361,Released,12/07/2008,0,85,False,0,tt1260502,ja
860159,Crush,7.537,361,Released,29/04/2022,0,92,False,0,tt15096128,en
9711,Species III,5.238,361,Released,26/11/2004,0,111,False,0,tt0410650,en
616803,Breaking Surface,6.814,361,Released,14/02/2020,98157,82,False,0,tt10081762,sv
432618,Coexister,5.9,361,Released,11/10/2017,0,90,False,0,tt6144762,fr
414770,Antiporno,6.787,361,Released,28/01/2017,0,76,False,0,tt5973032,ja
575813,Better Days,8.183,360,Released,25/10/2019,225879065,135,False,0,tt9586294,zh
634544,Uncle Frank,7.34,360,Released,25/11/2020,0,95,False,0,tt11327514,en
589524,The Champion,6.661,360,Released,18/04/2019,0,105,False,0,tt8515700,it
464737,The End?,6.149,360,Released,14/08/2017,185469,100,False,0,tt7085842,it
50270,Paprika,7.1,360,Released,13/02/1991,0,99,False,0,tt0098063,it
1249,Hollywoodland,6.101,360,Released,31/08/2006,16803753,126,False,0,tt0427969,en
276624,I Am a Hero,7.365,360,Released,23/04/2016,0,126,False,0,tt3775202,ja
184341,Hands of Stone,6.478,360,Released,26/08/2016,0,105,False,20000000,tt1781827,en
9417,Wrongfully Accused,5.888,360,Released,23/07/1998,9623329,87,False,0,tt0120901,en
10426,Friday After Next,6.244,360,Released,22/11/2002,33526835,85,False,20000000,tt0293815,en
52345,Lisbela and the Prisoner,7.8,360,Released,22/08/2003,0,106,False,0,tt0367975,pt
360365,Tini: The New Life of Violetta,7.319,359,Released,4/05/2016,17000172,95,False,19201483,tt5122374,es
11620,Quo Vadis,7.078,359,Released,8/11/1951,21037000,171,False,7623000,tt0043949,en
272692,The Possession of Michael King,6.07,359,Released,14/08/2014,2405143,83,False,0,tt2282016,en
2148,The Cotton Club,6.5,359,Released,14/12/1984,25928721,127,False,58000000,tt0087089,en
369781,Public Friends,6.318,359,Released,17/02/2016,0,98,False,0,tt4625516,fr
48303,Certified Copy,6.971,359,Released,18/05/2010,7736632,106,False,7000000,tt1020773,fr
586333,Who Would You Take to a Deserted Island?,5.077,359,Released,22/03/2019,0,90,False,0,tt8976832,es
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,6.01,359,Released,15/08/1984,0,103,False,0,tt0086856,en
458005,Zoe,5.986,359,Released,19/07/2018,0,104,False,0,tt6010628,en
667257,Impossible Things,8.442,359,Released,17/06/2021,0,88,False,0,tt10032342,es
16672,Woman in the Dunes,8.285,358,Released,15/02/1964,0,147,False,0,tt0058625,ja
665828,Bigbug,5.28,358,Released,11/02/2022,0,111,False,14000000,tt11541872,fr
2457,Children of Paradise,8.126,358,Released,15/03/1945,1457,191,False,0,tt0037674,fr
11647,Infernal Affairs II,7.239,358,Released,1/10/2003,3208262,119,False,125000,tt0369060,cn
43200,Basilicata Coast to Coast,6.25,358,Released,9/04/2010,0,105,False,0,tt1529233,it
450179,Problemos,5.486,358,Released,10/05/2017,0,85,False,0,tt5796516,fr
28043,Black Sabbath,7.222,358,Released,17/08/1963,0,95,False,0,tt0057603,it
16136,Juice,7.254,358,Released,17/01/1992,20146880,96,False,5000000,tt0104573,en
19004,The Land Before Time III: The Time of the Great Giving,6.163,358,Released,16/03/1995,0,70,False,0,tt0113596,en
17845,Loft,6.874,358,Released,21/10/2008,9168516,118,False,4185000,tt0926762,nl
114606,Cockneys vs Zombies,5.652,358,Released,31/08/2012,0,88,False,0,tt1362058,en
41413,Sorry if I Want to Marry You,5.256,358,Released,12/02/2010,0,106,False,0,tt1513892,it
348657,Woman at War,7.229,358,Released,22/05/2018,0,101,False,0,tt7279188,is
680593,The Dark and the Wicked,6.123,358,Released,29/10/2020,289157,95,False,0,tt10229558,en
764835,The Desperate Hour,5.987,358,Released,12/09/2021,0,84,False,0,tt13133936,en
24873,Death Wish 3,6.229,358,Released,1/11/1985,16116878,92,False,9000000,tt0089003,en
2998,Zabriskie Point,7.1,358,Released,26/03/1970,1000000,113,False,7000000,tt0066601,en
1818,Shoot the Piano Player,7.3,357,Released,25/11/1960,0,85,False,0,tt0054389,fr
356298,Don't Think Twice,6.416,357,Released,22/07/2016,4417667,90,False,0,tt4972062,en
36897,Pok?mon: Mewtwo Returns,6.714,357,Released,17/08/2001,0,63,False,0,tt0304564,ja
842675,The Wandering Earth II,7.238,357,Released,22/01/2023,604380922,173,False,73801827,tt13539646,zh
11577,Pat Garrett & Billy the Kid,7.171,357,Released,23/05/1973,11000000,116,False,4638783,tt0070518,en
10862,Bounce,5.737,357,Released,15/11/2000,36779296,106,False,35000000,tt0186894,en
48492,Detective Dee and the Mystery of the Phantom Flame,6.566,357,Released,18/09/2010,51723285,123,False,13000000,tt1123373,zh
520736,Loro 2,7.204,357,Released,10/05/2018,0,100,False,0,tt8335880,it
2690,Irma la Douce,7.451,357,Released,5/06/1963,25200000,147,False,5000000,tt0057187,en
464502,Acrimony,6.758,357,Released,30/03/2018,34764055,120,False,20000000,tt6063050,en
10480,Nurse Betty,5.93,357,Released,30/08/2000,0,108,False,24000000,tt0171580,en
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,7.307,357,Released,23/06/2012,0,98,False,0,tt2358911,ja
365045,Heidi,7.108,357,Released,10/12/2015,0,111,False,8800000,tt3700392,de
146229,Kristy,6.116,357,Released,7/08/2014,0,86,False,6900000,tt2027136,en
535356,Elisa & Marcela,7.337,357,Released,24/05/2019,0,118,False,0,tt6704898,es
31359,Would I Lie to You? 2,6.17,356,Released,7/02/2001,42700000,105,False,12560000,tt0214289,fr
12626,Broadcast News,6.733,356,Released,16/12/1987,67330500,133,False,20000000,tt0092699,en
12707,Orca,6.138,356,Released,22/07/1977,14717854,95,False,17500000,tt0076504,en
77561,EVA,6.397,356,Released,6/10/2011,0,94,False,7971518,tt1298554,es
11018,Year of the Dragon,6.848,356,Released,16/08/1985,18707466,134,False,24000000,tt0090350,en
523936,Meander,6.083,356,Released,1/07/2021,700000,91,False,0,tt5752192,fr
39356,Boy,7.341,356,Released,14/02/2010,9116968,87,False,0,tt1560139,en
8288,A Midsummer Night's Sex Comedy,6.455,356,Released,16/07/1982,0,88,False,0,tt0084329,en
10484,The ComDads,6.581,356,Released,23/11/1983,0,92,False,0,tt0085354,fr
13968,Jump In!,6.294,356,Released,12/01/2007,0,85,False,0,tt0805559,en
27813,Basket Case,6.383,356,Released,2/04/1982,0,91,False,35000,tt0083624,en
10077,A Sound of Thunder,4.774,356,Released,15/05/2005,11665465,101,False,80000000,tt0318081,en
12658,Someone Like You...,5.941,356,Released,30/03/2001,38689940,97,False,23000000,tt0244970,en
13973,Choke,6.111,356,Released,26/09/2008,3982459,92,False,3000000,tt1024715,en
36968,Life-Size,6.205,356,Released,5/03/2000,0,101,False,7000000,tt0200809,en
364051,The Innocents,7.1,356,Released,10/02/2016,1063893,115,False,0,tt4370784,fr
39345,Casper Meets Wendy,5.982,356,Released,8/09/1998,0,90,False,0,tt0140883,en
33914,Frankenweenie,6.933,356,Released,14/12/1984,0,29,False,0,tt0087291,en
21788,Trouble at Timpetill,6.081,356,Released,17/12/2008,0,133,False,0,tt0953382,fr
65215,Stewie Griffin: The Untold Story,6.927,356,Released,23/07/2005,0,88,False,0,tt0385690,en
309302,Wolf Totem,6.511,356,Released,19/02/2015,123205624,116,False,38000000,tt2909116,zh
10859,Stakeout,6.4,356,Released,5/08/1987,65700000,116,False,14500000,tt0094025,en
394374,At the End of the Tunnel,7.1,356,Released,21/04/2016,0,120,False,0,tt5133308,es
16441,The Beastmaster,6.32,355,Released,16/08/1982,14056528,118,False,8000000,tt0083630,en
11059,House of the Dead,3.152,355,Released,11/04/2003,13818181,90,False,12000000,tt0317676,en
311667,Manhattan Night,5.945,355,Released,20/05/2016,0,113,False,0,tt3100274,en
906221,Magic Mike's Last Dance,6.8,355,Released,9/02/2023,52000000,112,False,45000000,tt16280138,en
736769,They Cloned Tyrone,6.775,355,Released,14/06/2023,0,122,False,47000000,tt9873892,en
381890,The Mermaid,6.497,355,Released,8/02/2016,553810228,93,False,60720000,tt4701660,zh
373072,Tickled,7.172,355,Released,26/05/2016,923000,92,False,0,tt5278506,en
7341,The Rage: Carrie 2,5.649,355,Released,11/03/1999,17762705,104,False,21000000,tt0144814,en
12476,The Hidden,6.9,355,Released,30/10/1987,9747988,96,False,5000000,tt0093185,en
758330,Good Luck to You, Leo Grande,6.982,355,Released,16/06/2022,7589829,97,/fILWktCfh0ZiKWjWwyXalWzSvKX.jpg,https://www.leograndefilm.co.uk/,tt13352968
28468,The Key,6.008,355,Released,19/10/1983,0,110,False,0,tt0085328,it
21705,The Barbie Diaries,6.357,354,Released,17/05/2006,0,70,False,0,tt0795338,en
508018,The Warning,6.013,354,Released,10/03/2018,0,93,False,4642619,tt3711510,es
542417,Skin,7.018,354,Released,26/07/2019,0,110,False,0,tt6043142,en
20558,Scooby-Doo! in Where's My Mummy?,7.453,354,Released,13/12/2005,0,75,False,0,tt0480461,en
12596,Pushing Tin,5.849,354,Released,23/04/1999,8408835,124,False,33000000,tt0120797,en
38093,Just Wright,6.36,354,Released,14/05/2010,21520719,100,False,0,tt1407061,en
302150,The Hunter's Prayer,5.715,354,Released,8/06/2017,0,91,False,17000000,tt2674358,en
72432,Puncture,6.668,354,Released,23/09/2011,68945,100,False,0,tt1582248,en
10217,The Sweet Hereafter,6.905,354,Released,25/09/1997,7951247,112,False,5000000,tt0120255,en
12187,Heart and Souls,6.9,354,Released,13/08/1993,16589540,104,False,0,tt0107091,en
12151,Ruthless People,6.606,354,Released,26/06/1986,71600000,93,False,11000000,tt0091877,en
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,7.862,354,Released,14/09/2021,0,72,False,0,tt14903892,en
753453,V/H/S/94,6.164,354,Released,26/09/2021,0,103,False,0,tt14867006,en
20992,Brother,7.612,354,Released,12/12/1997,0,96,False,0,tt0118767,ru
24124,The Burning,6.245,353,Released,8/05/1981,0,91,False,1500000,tt0082118,en
9413,Picture Perfect,5.689,353,Released,1/08/1997,44332015,105,False,19000000,tt0119896,en
399031,Happy End,6.132,353,Released,21/06/2017,0,110,False,13600000,tt5304464,fr
36950,You Don't Know Jack,7.071,353,Released,14/04/2010,0,134,False,0,tt1132623,en
451995,Faces Places,7.669,353,Released,28/06/2017,1108983,94,False,0,tt5598102,fr
103269,Superman vs. The Elite,6.928,353,Released,12/06/2012,0,76,False,3500000,tt2224455,en
11367,Odds and Evens,6.925,353,Released,28/10/1978,0,110,False,0,tt0078058,it
57243,The Women on the 6th Floor,6.813,353,Released,16/02/2011,0,106,False,0,tt1805297,fr
52505,The Other Woman,6.169,353,Released,28/10/2010,1451343,98,False,30000000,tt1032825,en
59421,Bedevilled,7.166,353,Released,19/08/2010,0,115,False,700000,tt1646959,ko
41664,Fantozzi Retires,6.088,353,Released,22/12/1988,0,95,False,0,tt0095134,it
10726,American Psycho II: All American Girl,4.5,353,Released,22/04/2002,0,88,False,10000000,tt0283877,en
69315,Battlestar Galactica: Razor,7.068,353,Released,12/11/2007,0,88,False,0,tt0991178,en
34069,Cargo,5.894,353,Released,24/09/2009,0,120,False,4500000,tt0381940,de
621151,Spell,6.489,353,Released,30/10/2020,0,91,False,0,tt10736580,en
41668,Fantozzi The Return,5.747,352,Released,20/12/1996,0,97,False,0,tt0116279,it
35052,Cracks,6.668,352,Released,4/12/2009,101860,104,False,0,tt1183665,en
34588,If I Were You,6.3,352,Released,6/01/2006,0,108,False,0,tt0448927,pt
266082,Girlhood,6.439,352,Released,22/10/2014,60765,112,False,0,tt3655522,fr
40817,Kiss Me Again,5.781,352,Released,29/01/2010,0,139,False,0,tt1332486,it
280002,The Remaining,6.013,352,Released,25/08/2014,1169603,88,False,0,tt2714380,en
425980,Brad's Status,6.266,352,Released,14/09/2017,2400000,101,False,0,tt5884230,en
433471,Lou,7.6,352,Released,16/06/2017,0,6,False,0,tt6267732,en
4954,Drop Zone,5.625,352,Released,8/12/1994,28735315,101,False,45000000,tt0109676,en
54540,Beverly Hills Chihuahua 2,5.872,351,Released,1/02/2011,0,84,False,12000000,tt1482393,en
360638,The Student and Mister Henri,6.631,351,Released,7/10/2015,0,100,False,0,tt4948452,fr
334522,Alone in Berlin,6.712,351,Released,15/02/2016,33125,103,False,0,tt3026488,en
11056,Darkness,5.647,351,Released,11/10/2002,33988736,102,False,10600000,tt0273517,en
10818,Water Lilies,6.521,351,Released,17/05/2007,0,85,False,0,tt0869977,fr
244539,Infinitely Polar Bear,6.637,351,Released,18/01/2014,1430655,87,False,6700000,tt1969062,en
10874,Muppet Treasure Island,6.634,351,Released,16/02/1996,34327391,100,False,31000000,tt0117110,en
10349,The Dark Half,5.996,351,Released,23/04/1993,10611160,122,False,15000000,tt0106664,en
390989,Sharknado 4: The 4th Awakens,4.571,351,Released,31/07/2016,0,85,False,0,tt4831420,en
5595,Fermat's Room,6.59,351,Released,7/10/2007,0,88,False,0,tt1016301,es
2212,Nightwatch,6.013,351,Released,31/01/1997,1179002,102,False,0,tt0119791,en
14456,Shrooms,4.865,351,Released,16/08/2007,4910682,84,False,0,tt0492486,en
5335,Theorem,7.1,351,Released,7/09/1968,0,95,False,0,tt0063678,it
592863,Respect,6.774,350,Released,12/08/2021,31217372,145,False,0,tt2452150,en
36040,Walkabout,7.317,350,Released,1/07/1971,0,95,False,0,tt0067959,en
9275,Death to Smoochy,5.92,350,Released,29/03/2002,8382938,109,False,55000000,tt0266452,en
8696,Calendar Girls,6.576,350,Released,2/09/2003,96542059,108,False,10000000,tt0337909,en
13384,Kes,7.5,350,Released,18/11/1969,0,111,False,0,tt0064541,en
18238,Lesbian Vampire Killers,5.2,350,Released,16/03/2009,0,86,False,0,tt1020885,en
29005,McCabe & Mrs. Miller,7.174,350,Released,24/06/1971,0,120,False,0,tt0067411,en
6058,The Patriot,5.674,350,Released,10/07/1998,0,90,False,25000000,tt0120786,en
335360,My Little Pony: The Movie,7.2,350,Released,5/10/2017,61294644,99,False,6000000,tt4131800,en
12185,Heaven Can Wait,6.6,350,Released,28/06/1978,98800000,101,False,15000000,tt0077663,en
9491,Blue Steel,5.803,350,Released,16/03/1990,8217997,102,False,0,tt0099160,en
59981,Legends of Oz: Dorothy's Return,6.339,350,Released,8/05/2014,18662027,88,False,70000000,tt0884726,en
43920,Dog Pound,7.233,350,Released,24/04/2010,430041,91,False,0,tt1422020,en
912598,Bubble,7.45,350,Released,14/02/2022,0,101,False,0,tt16360006,ja
429210,Bingo: The King of the Mornings,8.019,350,Released,24/08/2017,0,113,False,0,tt6293516,pt
478860,Proxima,6.299,350,Released,27/11/2019,0,107,False,0,tt7374926,fr
18086,Fright Night Part 2,6.374,349,Released,7/04/1988,2983784,104,False,0,tt0097390,en
43266,How Green Was My Valley,7.229,349,Released,28/10/1941,6000000,118,False,1250000,tt0033729,en
209189,Life of Crime,5.734,349,Released,14/09/2013,265452,94,False,12000000,tt1663207,en
359790,Blackway,5.258,349,Released,3/10/2015,16458,90,False,8000000,tt4061010,en
717980,Sharper,7.069,349,Released,10/02/2023,0,115,False,0,tt12573454,en
451877,I Think We're Alone Now,5.818,349,Released,14/09/2018,0,100,False,0,tt6169694,en
228108,The Road Within,6.9,349,Released,24/10/2014,0,100,False,0,tt2962876,en
27793,The NeverEnding Story III,4.405,349,Released,26/10/1994,0,95,False,17000000,tt0110647,en
14684,School Ties,6.473,349,Released,18/09/1992,14715067,106,False,0,tt0105327,en
417466,Monos,6.66,349,Released,15/08/2019,1929915,103,False,1800000,tt6062774,es
341744,Truman,7.011,349,Released,24/09/2015,9027600,105,False,0,tt3754940,es
10339,Moby Dick,6.966,349,Released,27/06/1956,10400000,116,False,4500000,tt0049513,en
5801,Pather Panchali,8.033,349,Released,26/08/1955,536364,125,False,0,tt0048473,bn
182127,Ip Man: The Final Fight,6.1,349,Released,22/03/2013,3967001,100,False,0,tt2495118,cn
3309,Mildred Pierce,7.597,349,Released,20/10/1945,5638000,111,False,1453000,tt0037913,en
1088,Whale Rider,7.132,349,Released,30/01/2003,41400000,101,False,8000000,tt0298228,en
4283,Primeval,6.029,349,Released,12/01/2007,15291277,93,False,0,tt0772193,en
143049,Adult World,6.037,349,Released,18/04/2013,0,107,False,0,tt1067765,en
874300,South Park: Post COVID: The Return of COVID,7.484,349,Released,16/12/2021,0,62,False,0,tt16375288,en
6639,Love in the Time of Cholera,6.606,349,Released,4/10/2007,4607608,139,False,45000000,tt0484740,en
352173,Drishyam,7.738,349,Released,30/07/2015,0,163,False,0,tt4430212,hi
343173,The Rezort,5.474,348,Released,15/06/2015,0,87,False,0,tt3923662,en
34463,Three Little Pigs,6.8,348,Released,27/05/1933,0,8,False,15719,tt0024660,en
412547,Killing Gunther,4.803,348,Released,22/09/2017,197616,93,False,0,tt5689068,en
241771,Beyond the Lights,6.909,348,Released,14/11/2014,14618727,116,False,7000000,tt3125324,en
715123,Books of Blood,6.407,348,Released,7/10/2020,0,107,False,0,tt11242218,en
438747,Tangled: Before Ever After,6.825,348,Released,10/03/2017,0,55,False,0,tt5533228,en
9028,The Great Silence,7.424,348,Released,21/02/1968,0,106,False,0,tt0063032,it
9438,Mr. Magoo,4.418,348,Released,25/12/1997,75000000,84,False,30000000,tt0119718,en
14070,Ghajini,6.989,348,Released,25/12/2008,76000000,186,False,9100000,tt1166100,hi
16241,The Boys from Brazil,6.708,348,Released,5/10/1978,19000000,125,False,12000000,tt0077269,en
351809,To Steal from a Thief,6.227,348,Released,3/03/2016,9074836,96,False,6700000,tt3655414,es
24452,The Little Shop of Horrors,6.204,348,Released,5/08/1960,0,72,False,30000,tt0054033,en
13373,Millions,6.328,348,Released,29/04/2004,11782282,98,False,0,tt0366777,en
652722,In the Arms of an Assassin,7.98,348,Released,6/12/2019,425332,101,False,0,tt10080270,es
3121,Nashville,7.3,347,Released,11/06/1975,9991258,160,False,2200000,tt0073440,en
501633,The Invisibles,7.03,347,Released,9/01/2019,0,102,False,0,tt8633950,fr
341689,How to Talk to Girls at Parties,6.05,347,Released,6/10/2017,0,103,False,0,tt3859310,en
341392,Lolo,5.326,347,Released,3/09/2015,24134,99,False,0,tt4085944,fr
48769,Gramps Is in the Resistance,6.914,347,Released,26/10/1983,0,102,False,3000000,tt0086079,fr
436,Maria Full of Grace,7.223,347,Released,18/01/2004,12450821,101,False,3000000,tt0390221,es
248933,The Dark Valley,7.089,347,Released,13/02/2014,0,115,False,6875270,tt2650978,de
699102,A Week Away,6.88,347,Released,26/03/2021,0,94,False,0,tt11388278,en
1845,2 Days in Paris,6.245,347,Released,9/02/2007,19776159,96,False,0,tt0841044,en
15602,Grumpier Old Men,6.476,347,Released,22/12/1995,71500000,101,False,25000000,tt0113228,en
66125,Red Dog,7.329,347,Released,4/08/2011,0,92,False,0,tt0803061,en
12912,Chaos Theory,6.3,347,Released,26/10/2007,240476,87,False,0,tt0460745,en
44009,Another Year,6.984,347,Released,5/11/2010,18124262,129,False,8000000,tt1431181,en
430528,If I Were a Boy,5.34,347,Released,22/02/2017,1162912,95,False,0,tt5598172,fr
15171,Charlotte's Web,6.728,347,Released,1/03/1973,5232000,94,False,0,tt0070016,en
459616,The Brand New Adventures of Aladin,4.828,346,Released,3/10/2018,25498160,98,False,18900000,tt7136896,fr
595985,Cold Blood,5.355,346,Released,15/05/2019,0,91,False,2700000,tt9082020,en
9625,The Glimmer Man,5.441,346,Released,4/10/1996,20350000,92,False,45000000,tt0116421,en
7511,The Last Kiss,5.984,346,Released,10/09/2006,0,115,False,20000000,tt0434139,en
640923,Kidz,5.9,346,Released,23/01/2020,3700000,98,False,0,tt10937670,it
15916,Angel's Egg,7.7,346,Released,22/12/1985,0,71,False,0,tt0208502,ja
326425,Extraction,4.553,346,Released,18/12/2015,16775,92,False,0,tt4382872,en
169020,Vive la France,5.227,346,Released,20/02/2013,0,97,False,0,tt2293138,fr
16342,The Children,6.075,345,Released,5/12/2008,0,84,False,0,tt1172571,en
641790,Trauma Center,5.558,345,Released,6/12/2019,92968,87,False,0,tt9625664,en
15014,Bianca,7.57,345,Released,23/02/1984,0,96,False,0,tt0085240,it
533514,Violet Evergarden: The Movie,8.343,345,Released,18/09/2020,20339624,140,False,0,tt8652818,ja
820609,No One Will Save You,6.897,345,Released,22/09/2023,0,93,False,22800000,tt14509110,en
21683,Batman: Mystery of the Batwoman,6.696,345,Released,21/10/2003,0,74,False,0,tt0346578,en
621707,The Vigil,5.814,345,Released,1/07/2020,742476,88,False,0,tt10793644,en
8272,The Savages,6.801,345,Released,19/01/2007,10653221,114,False,0,tt0775529,en
10741,Bobby,6.39,345,Released,5/09/2006,0,120,False,0,tt0308055,en
273169,French Women,5.749,345,Released,4/06/2014,12058187,116,False,5000000,tt3098306,fr
10836,Dagon,6.174,345,Released,12/10/2001,0,95,False,4800000,tt0264508,en
94047,My Way,7.868,345,Released,21/12/2011,16653488,137,False,25500000,tt1606384,ko
652004,The Wolf of Snow Hollow,6.162,345,Released,23/10/2020,239828,84,False,2000000,tt11140488,en
18129,The Grifters,6.5,345,Released,8/08/1990,13446769,110,False,0,tt0099703,en
43939,I'm Still Here,6,345,Released,10/09/2010,0,107,False,0,tt1356864,en
559401,Sibyl,5.645,344,Released,24/05/2019,0,100,False,0,tt9173264,fr
489245,The Kill Team,6.48,344,Released,17/10/2019,0,87,False,0,tt6196936,en
592336,Don't Stop Me Now,6.4,344,Released,18/04/2019,5000000,102,False,8000000,tt9260446,it
259954,5 to 7,7.218,344,Released,19/04/2014,0,98,False,0,tt2486678,en
514277,Mara,5.658,344,Released,22/08/2018,661769,100,False,5000000,tt1773753,en
28055,Blood and Black Lace,7.4,344,Released,10/04/1964,0,88,False,0,tt0058567,it
10337,Bugsy,6.376,344,Released,10/12/1991,49114016,134,False,30000000,tt0101516,en
10839,Cross of Iron,7,344,Released,29/01/1977,201,132,False,6000000,tt0074695,en
15265,The Red Balloon,7.717,344,Released,24/08/1956,48980,34,False,0,tt0048980,fr
11832,Babette's Feast,7.203,344,Released,11/08/1987,4398938,102,False,0,tt0092603,da
28162,A Matter of Life and Death,7.716,344,Released,15/12/1946,0,104,False,0,tt0038733,en
16520,The King and I,7.097,344,Released,29/06/1956,21300000,133,False,4550000,tt0049408,en
2290,Jakob the Liar,6.682,344,Released,16/09/1999,4956701,120,False,45000000,tt0120716,en
1721,All the Way Boys,6.7,344,Released,22/12/1972,0,106,False,0,tt0069095,it
216,Ali: Fear Eats the Soul,7.728,344,Released,5/06/1974,0,93,False,130000,tt0071141,de
116440,Maggie Simpson in The Longest Daycare,6.945,344,Released,12/07/2012,0,5,False,0,tt2175842,en
747688,Yara,6.304,344,Released,18/10/2021,0,96,False,0,tt15655276,it
312669,Maggie's Plan,5.714,344,Released,27/04/2016,3351735,98,False,0,tt3471098,en
408381,Monolith,5.353,343,Released,12/05/2016,0,81,False,0,tt4711924,en
5458,Cruel Intentions 2,4.99,343,Released,13/03/2001,0,87,False,0,tt0196267,en
11060,Internal Affairs,6.259,343,Released,12/01/1990,27734391,115,False,15000000,tt0099850,en
14638,The Killers,7.38,343,Released,28/08/1946,0,105,False,0,tt0038669,en
28665,Fame,5.692,343,Released,23/09/2009,77211836,107,False,18000000,tt1016075,en
308453,The Bronze,6.058,343,Released,22/01/2016,615816,108,False,3500000,tt3859304,en
287689,7 Days in Hell,6.485,343,Released,11/07/2015,0,43,False,0,tt3895884,en
12900,Conspiracy,7.265,343,Released,19/05/2001,0,96,False,0,tt0266425,en
33107,And Soon the Darkness,5.217,343,Released,25/02/2010,177182,91,False,0,tt1391034,en
11342,Warlock,6.281,343,Released,1/06/1989,9094451,103,False,7000000,tt0098622,en
14061,The Edge of Love,6.191,343,Released,20/06/2008,0,110,False,0,tt0819714,en
678580,El mesero,8.047,343,Released,15/07/2021,0,86,False,0,tt10886670,es
5951,The Jane Austen Book Club,6.551,343,Released,9/09/2007,7163566,106,False,0,tt0866437,en
11854,Kuch Kuch Hota Hai,7.551,343,Released,16/10/1998,15306000,185,False,153000,tt0172684,hi
114478,Starship Troopers: Invasion,5.8,342,Released,28/08/2012,193425,89,False,0,tt2085930,en
10994,White Oleander,7.048,342,Released,11/10/2002,0,109,False,0,tt0283139,en
41665,Fantozzi in Heaven,5.811,342,Released,21/12/1993,0,93,False,0,tt0106867,it
846433,The Enforcer,7.2,342,Released,22/09/2022,0,91,False,1261569,tt14857730,en
13353,It's the Great Pumpkin, Charlie Brown,7.461,342,Released,27/10/1966,0,25,/vtml6FFkXCEG7j30dkNsK5F7SdK.jpg,https://tv.apple.com/us/movie/its-the-great-pumpkin-charlie-brown/umc.cmc.1c5nvp802hos5t3u0umlukkwh,tt0060550
8208,The Man Who Knew Too Much,6.4,342,Released,1/12/1934,0,76,False,180000,tt0025452,en
733156,Sightless,6.892,342,Released,29/09/2020,0,89,False,0,tt10303430,en
20530,Late Spring,8,342,Released,13/09/1949,0,110,False,0,tt0041154,ja
6076,Rabbit Without Ears,6.158,342,Released,1/12/2007,81303447,116,False,0,tt0960790,de
495673,Belleville Cop,4.972,342,Released,17/10/2018,0,110,False,0,tt6913168,fr
39371,L'allenatore nel pallone,6.52,342,Released,26/10/1984,0,98,False,0,tt0086874,it
400608,Bo Burnham: Make Happy,8.1,342,Released,3/06/2016,0,60,False,0,tt5192124,en
814800,Goodnight Mommy,6.2,342,Released,16/09/2022,0,91,False,0,tt9000184,en
359246,Hell House LLC,6.5,342,Released,16/10/2015,0,93,False,0,tt4267026,en
125490,Antiviral,5.934,342,Released,19/09/2012,0,110,False,2400000,tt2099556,en
