year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,mmr,sellingprice
2005,Saturn,VUE,Base,SUV,automatic,5gzcz63495s866360,ca,,108430,black,,3200,3100
2005,Suzuki,Verona,S,Sedan,automatic,kl5vj56l65b165246,ca,,112141,gold,,1400,1000
2005,Saturn,ION,2,Sedan,automatic,1g8aj52f75z182678,ca,19,92040,black,gray,2750,1300
2004,BMW,3 Series,325i,Sedan,automatic,wbaaz33484kp85840,ca,2,183370,white,beige,2100,1400
2005,Mitsubishi,Lancer,ES,Sedan,automatic,ja3aj26e75u015027,ca,25,112738,blue,gray,2250,2000
2005,Nissan,Altima,2.5 S,Sedan,automatic,1n4al11d85c118022,ca,,58229,blue,,4300,3500
2005,Subaru,Impreza,WRX,Sedan,manual,jf1gd29655g517062,ca,,131965,blue,black,6575,8400
2005,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbuf65j35a698592,ca,36,158768,silver,black,3925,4700
2004,Audi,A4,1.8T,Sedan,automatic,waujc68e84a083754,ca,21,115302,gray,black,3175,2500
2005,Nissan,Altima,2.5 S,Sedan,automatic,1n4al11d95n431892,ca,19,149690,gray,gray,2700,2200
2005,Porsche,Cayenne,S,SUV,automatic,wp1ab29p65la62890,ca,26,69138,gray,gray,12150,12000
2005,Suzuki,Forenza,S,Sedan,automatic,kl5jd56zx5k225541,ca,,123769,black,,1125,900
2004,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gchk23144f117130,ca,2,119798,black,gray,17100,8750
2005,Mercedes-Benz,CLK-Class,CLK320,Coupe,automatic,wdbtj65j05f163104,ca,29,114180,black,black,5950,4500
2005,Mercedes-Benz,C-Class,C230 Kompressor,Sedan,automatic,wdbrf40jx5f662872,ca,23,80568,black,black,5700,6250
2005,Nissan,350Z,Touring,Convertible,manual,jn1az36a85m750938,ca,19,119541,white,gray,6925,4300
2005,Nissan,Frontier,SE,Crew Cab,,1n6ad07u05c420197,ca,27,168634,green,beige,6200,6400
2005,Subaru,Impreza,2.5 RS,Sedan,manual,jf1gd675x5g522730,ca,,65907,black,,5425,5500
2005,Volkswagen,New Beetle,GLS 1.8T,Convertible,automatic,3vwcd31y15m317553,ca,28,60592,yellow,black,4550,4100
2005,Toyota,Prius,Base,Hatchback,automatic,jtdkb20u357033204,ca,22,254338,red,beige,1750,3200
2005,Volvo,S80,T6,Sedan,automatic,yv1ts911451407592,ca,23,110067,black,black,3500,2800
2005,Volvo,S40,2.4i,Sedan,automatic,yv1ms382052111849,ca,27,100125,black,gray,3650,3500
2005,Toyota,4Runner,SR5,SUV,automatic,jtezu14r558034126,ca,41,146086,gray,gray,7225,6700
2004,Audi,A4,1.8T,Convertible,automatic,wauac48h44k015752,ca,25,164121,gray,tan,1500,2600
2005,Volvo,S40,2.4i,Sedan,automatic,yv1ms390052109709,ca,37,131652,silver,black,3025,2900
2004,Audi,A8,L quattro,Sedan,automatic,wauml44e74n012349,ca,,123298,gray,,4925,6400
2005,Nissan,350Z,Enthusiast,Convertible,manual,jn1az36d55m700363,ca,31,91590,black,black,7300,6400
2005,lexus,gx,470,,automatic,jtjbt20x450085499,ca,29,167124,white,beige,11200,9100
2005,Volkswagen,Jetta,2.5 PZEV,Sedan,automatic,3vwsg71k95m625849,ca,25,137764,gray,black,2875,2500
2004,Cadillac,DeVille,Base,Sedan,automatic,1g6kd54y54u182967,ca,39,73395,gold,beige,2450,3000
2004,Nissan,350Z,Touring,Convertible,manual,jn1az36a94t012666,ca,19,109865,white,gray,5675,4700
2004,Ford,Expedition,XLT,SUV,automatic,1fmpu15l74la75001,ca,23,140020,green,beige,3975,2600
2004,Toyota,Camry,LE V6,Sedan,automatic,jtdbf30k140152417,ca,42,107479,white,gray,4325,6500
2004,Hyundai,Sonata,Base,Sedan,automatic,kmhwf25s14a918060,ca,3,130817,white,tan,1675,300
2004,Ford,F-150,XLT,SuperCrew,,1ftpw12574kb12879,ca,2,131234,gray,gray,6850,3200
2004,Mercedes-Benz,C-Class,C230,Hatchback,automatic,wdbrn40j44a575581,ca,38,174966,silver,black,1450,2600
2004,Honda,Civic,EX,Coupe,manual,1hgem21904l016448,ca,,138235,blue,,3475,2100
2004,Honda,Accord,LX,Sedan,automatic,1hgcm56314a088705,ca,,127196,black,,4475,4400
2004,Lexus,RX 330,Base,SUV,automatic,jtjha31u240032986,ca,28,161626,blue,beige,8525,8800
2004,Honda,Civic,LX,Sedan,manual,2hges15594h638065,ca,35,166941,white,beige,2950,3500
2004,HUMMER,H2,Base,SUV,automatic,5grgn23u34h119788,ca,25,110235,white,beige,13550,16000
2004,Hyundai,Santa Fe,GLS,SUV,automatic,km8sc13d84u826559,ca,27,107230,silver,gray,3300,2500
2004,Chevrolet,Monte Carlo,SS,Coupe,,2g1wx15k849368663,ca,25,120265,black,black,3300,1500
2004,Mazda,Mazda6,s,Hatchback,automatic,1yvhp84d545n50209,ca,2,165777,gray,black,1575,900
2004,Infiniti,G35,Base,Sedan,automatic,jnkcv51e34m105876,ca,2,130261,white,beige,4500,4300
2004,Chevrolet,Suburban,1500 LS,SUV,,1gnec16t34j314043,ca,14,109983,white,gray,4950,800
2004,Chrysler,300M,Base,Sedan,automatic,2c3he66g44h698257,ca,,114345,black,,2150,2200
2004,Infiniti,G35,Base,Coupe,automatic,jnkcv54e54m801098,ca,31,117689,white,black,6100,8800
2004,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gw48s14c350391,ca,,163188,silver,,2400,3100
2004,GMC,Yukon,SLE,SUV,automatic,1gkec13v84r192350,ca,41,64836,green,gray,7100,8500
2004,Lexus,SC 430,Base,Convertible,automatic,jthfn48y540052810,ca,28,96362,silver,beige,12150,13400
2004,Nissan,Armada,LE,SUV,automatic,5n1aa08a44n728312,ca,36,137094,black,gray,6350,7600
2004,Mazda,Mazda3,i,Sedan,automatic,jm1bk12f241154025,ca,,224666,silver,,1275,1000
2004,landrover,discovery,se7,,automatic,saltw19444a861956,ca,27,94300,white,beige,3850,5700
2004,Ford,Freestar,SES,Minivan,automatic,2fmza57664ba24556,ca,,110865,silver,,2200,1700
2004,Ford,Excursion,Limited,SUV,automatic,1fmnu42p44ea00633,ca,,152504,beige,,8850,9000
2004,Mercedes-Benz,C-Class,C230,Sedan,manual,wdbrf40j44f451147,ca,19,125240,silver,black,3750,2800
2004,Honda,Odyssey,LX,Minivan,automatic,5fnrl18564b060392,ca,19,167934,gold,tan,1925,1700
2004,Saturn,VUE,Base,SUV,manual,5gzcz23d34s830865,ca,29,138624,red,gray,1425,1400
2004,,,,,manual,jm1fe173940111590,ca,,101072,black,gray,3475,1100
2004,GMC,Envoy XUV,SLE,SUV,automatic,1gkes12s446172012,ca,29,71019,silver,gray,4700,5000
2004,Saturn,VUE,Base,SUV,automatic,5gzcz63444s895330,ca,,94735,silver,gray,3425,3000
2004,GMC,Envoy,SLE,SUV,automatic,1gkdt13s842432278,ca,,126604,gray,,3875,5000
2004,Nissan,Xterra,SE,SUV,automatic,5n1ed28y34c653471,ca,,132670,brown,,3500,3900
2004,Mazda,Mazda6,i,Sedan,,1yvfp80c745n28894,ca,,107660,silver,,2475,1200
2004,Toyota,Corolla,S,Sedan,automatic,1nxbr32e44z326032,ca,,215686,silver,,3000,3800
2004,porsche,911,awd carrera 4s,,manual,wp0ca299x4s650987,ca,29,79478,black,brown,26300,24500
2004,Chevrolet,Impala,LS,Sedan,automatic,2g1wh52k749277182,ca,,184157,silver,gray,1750,300
2004,Honda,Accord,EX V-6,Sedan,automatic,1hgcm66584a064778,ca,,143056,gray,,4400,4700
2004,Nissan,Titan,LE,Crew Cab,automatic,1n6aa07b34n512883,ca,,144685,silver,,7200,8000
2004,Hyundai,Accent,GL,Sedan,automatic,kmhcg45c24u514946,ca,,112578,black,,1050,550
2004,Chevrolet,Impala,Base,Sedan,automatic,2g1wf52e949251473,ca,38,70326,white,gray,3125,3000
2004,Pontiac,Grand Prix,GT1,Sedan,automatic,2g2wp522141295593,ca,19,216866,green,black,1025,700
2004,Nissan,Altima,2.5,Sedan,automatic,1n4al11d54c157794,ca,24,119462,black,gray,2900,3100
2004,Chrysler,Concorde,LX,Sedan,automatic,2c3hd46r74h695359,ca,,114935,burgundy,,1250,1100
2004,Honda,Civic,Value Package,Coupe,manual,1hgem21114l064924,ca,19,165660,black,gray,1850,1500
2004,Pontiac,Grand Prix,GTP,Sedan,,2g2wr544941334844,ca,,121763,gold,,3000,1700
2004,Honda,Civic,LX,Sedan,automatic,2hges16524h568648,ca,,165901,silver,,2925,2000
2004,Mazda,Mazda3,s,Hatchback,automatic,jm1bk143841182883,ca,28,146248,red,black,2475,3000
2004,GMC,Yukon XL,1500 SLE,SUV,automatic,1gkec16t84j313516,ca,,177381,white,,2800,2700
2004,Chevrolet,Aveo,LS,Hatchback,automatic,kl1tj62624b235175,ca,28,92967,blue,gray,1550,2200
2004,Subaru,Outback,Base,Wagon,manual,4s3bh675046614362,ca,,186711,white,,1900,2200
2004,Dodge,Durango,ST,SUV,automatic,1d4hd38n14f128813,ca,29,79243,gray,gray,3250,4700
2004,Chevrolet,Corvette,Base,Convertible,automatic,1g1yy32g145100519,ca,29,40771,gray,black,18200,14600
2004,Ford,Focus,ZX3,Hatchback,manual,3fafp31zx4r116886,ca,19,100003,silver,black,1750,1950
2004,Mercury,Monterey,Premier,Minivan,automatic,2mrda20224bj10044,ca,36,155237,gray,gray,1550,1900
2004,Saab,9-3,Arc,Convertible,automatic,ys3fd79y046007039,ca,,107532,red,,2850,1600
2004,Chevrolet,Monte Carlo,LS,Coupe,automatic,2g1ww12e349191442,ca,,111316,silver,gray,2375,1300
2004,Saab,9-3,Aero,Sedan,automatic,ys3fh49y941010070,ca,46,105592,gray,gray,2550,3400
2004,Nissan,Xterra,SE,SUV,automatic,5n1ed28t54c626308,ca,2,136819,green,gray,3350,2000
2004,Nissan,Altima,2.5,Sedan,automatic,1n4al11d64c117661,ca,23,148916,silver,gray,2600,2500
2004,Chevrolet,Express Cargo,2500,Van,automatic,1gcgg25u741212797,ca,2,136966,white,gray,3275,2300
2004,Chevrolet,Avalanche,1500,Crew Cab,automatic,3gnec12t84g289437,ca,1,1,black,tan,11200,1000
2004,Mercedes-Benz,S-Class,S430,Sedan,automatic,wdbng70j44a407871,ca,27,167981,gray,black,3550,3500
2004,GMC,Sierra 2500HD,Base,Crew Cab,automatic,1gthk23134f126241,ca,25,145697,black,gray,16900,14000
2004,Ford,Explorer,XLT,SUV,automatic,1fmzu63k54ua19746,ca,28,169665,gray,beige,2225,3100
2004,Mercedes-Benz,SL-Class,SL500,Convertible,automatic,wdbsk75f44f065136,ca,41,48033,blue,beige,17600,19500
2004,Chevrolet,Express Cargo,2500,Van,,1gcgg25v341153109,ca,,176136,white,,2700,4400
2004,GMC,Envoy XL,SLE,SUV,automatic,1gkes16s046240381,ca,36,100462,gray,gray,4725,6400
2004,Mercedes-Benz,CL-Class,CL600,Coupe,automatic,wdbpj76j84a039907,ca,2,85514,black,black,10200,6000
2004,Ford,F-150,XLT,SuperCrew,automatic,1ftpw12534kc07603,ca,36,158597,black,gray,5575,5300
2004,Toyota,Highlander,Base,SUV,automatic,jtedp21a740003088,ca,,222270,blue,,5200,4800
2004,Dodge,Ram Pickup 3500,SLT,Quad Cab,manual,3d7ma48c94g257833,ca,39,106576,white,gray,10100,15000
2004,Ford,Mustang,Premium,Coupe,automatic,1fafp40414f109141,ca,19,140705,orange,black,1300,2000
2004,GMC,Yukon XL,1500 SLE,SUV,,1gkec16t94r194974,ca,29,148086,black,gray,3800,4500
2004,Nissan,Murano,SL,SUV,automatic,jn8az08t74w206240,ca,26,99641,silver,black,5500,6700
2004,Nissan,Quest,3.5 S,Minivan,automatic,5n1bv28u44n316227,ca,25,110295,gray,gray,3250,5250
2004,Chevrolet,Tahoe,LS,SUV,automatic,1gnec13t54r205122,ca,34,184566,gray,tan,4100,3500
2004,Honda,Accord,EX,Sedan,automatic,jhmcm56814c031160,ca,,130615,beige,,4800,4950
2004,Infiniti,G35,Base,Sedan,automatic,jnkcv51e84m102083,ca,,145958,gray,black,4300,3500
2004,Saturn,VUE,Base,SUV,automatic,5gzcz33d34s809682,ca,29,93728,silver,gray,2300,2500
2004,Nissan,Armada,LE,SUV,automatic,5n1aa08b54n744950,ca,16,154815,black,gray,5075,4900
2004,Saab,9-3,Arc,Convertible,automatic,ys3fd79y446003382,ca,23,135511,gray,beige,2150,2300
2004,Mercedes-Benz,CLK-Class,CLK320,Coupe,automatic,wdbtj65j44f095419,ca,2,76668,black,gray,6925,3700
2004,mazda,rx8,,,automatic,jm1fe17nx40137925,ca,27,175655,red,black,1925,2300
2004,Ford,Explorer,XLT,SUV,automatic,1fmzu73k34za62278,ca,19,137018,white,gray,2350,1000
2004,Chrysler,PT Cruiser,GT,Wagon,automatic,3c8fy78g74t240778,ca,2,151908,white,black,1475,400
2004,Chrysler,PT Cruiser,Touring Edition,Wagon,automatic,3c4fy588x4t247254,ca,27,112250,red,gray,1675,2000
2004,Nissan,Altima,3.5 SE,Sedan,automatic,1n4bl11d24c136325,ca,19,93226,gold,tan,3700,2600
2004,Ford,F-150,XLT,SuperCab,,1ftpx12584nb89868,ca,1,108069,black,gray,6650,2800
2004,dodge,stratus,4c se,,automatic,1b3el36xx4n170265,ca,,160220,gray,,825,250
2004,Chrysler,PT Cruiser,Base,Wagon,automatic,3c4fy48b34t259803,ca,36,140791,silver,gray,1250,1300
2004,Chrysler,PT Cruiser,Touring Edition,Wagon,automatic,3c4fy58b44t323482,ca,19,81145,beige,black,2400,1500
2004,Nissan,Murano,SE,SUV,automatic,jn8az08t44w206566,ca,,128649,gray,gray,4975,5600
2004,Jeep,Liberty,Sport,SUV,manual,1j4gk48k74w264559,ca,32,168115,black,gray,2400,1700
2004,Ford,Excursion,Eddie Bauer,SUV,automatic,1fmsu45p64ec11959,ca,41,136583,gray,brown,10450,12250
2004,Honda,Odyssey,EX-L,Minivan,,5fnrl18914b001155,ca,,158395,blue,,2375,3000
2004,Ford,F-150,XL,SuperCab,automatic,1ftvx14534nc44506,ca,2,98430,white,gray,8600,5300
2004,Mercury,Mountaineer,Convenience,SUV,automatic,4m2zu66k04uj00390,ca,29,174857,silver,gray,1150,1700
2004,Toyota,Highlander,Base,SUV,,jtedp21ax40011993,ca,,111239,red,,6000,7300
2004,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gx48s24c416590,ca,2,143586,blue,black,3100,1700
2004,Infiniti,G35,Base,Coupe,automatic,jnkcv54e94m825971,ca,35,77708,beige,tan,7650,9600
2004,Scion,xB,Base,Wagon,manual,jtlkt334240146152,ca,,164618,gray,,2550,2800
2004,Toyota,Land Cruiser,Base,SUV,automatic,jteht05j642063069,ca,29,140844,black,beige,13750,14000
2004,Honda,Accord,EX,Sedan,automatic,jhmcm56614c025860,ca,1,145340,gray,gray,4525,4400
2004,Kia,Amanti,Base,Sedan,automatic,knald124445021270,ca,,114838,gray,,2100,2100
2004,GMC,Yukon,SLE,SUV,automatic,1gkek13t84r291459,ca,23,255674,gray,gray,925,3900
2004,Chevrolet,Malibu Maxx,LT,Hatchback,automatic,1g1zu64884f186400,ca,23,90590,black,gray,2950,2000
2004,lexus,gx,470,,automatic,jtjbt20x140027607,ca,29,156776,gold,beige,10250,9600
2004,Toyota,Celica,GTS,Hatchback,manual,jtddy38t840070135,ca,19,170813,black,black,1950,2000
2004,Toyota,4Runner,SR5,SUV,automatic,jtebu14r748017702,ca,,151976,blue,,6275,5800
2004,Mercedes-Benz,C-Class,C230,Sedan,automatic,wdbrf40j64f522591,ca,29,117475,white,gray,3875,3400
2004,Nissan,Armada,SE,SUV,automatic,5n1aa08a04n734284,ca,19,136587,white,gray,4800,5400
2004,Ford,Explorer,NBX,SUV,,1fmzu73w24za05265,ca,29,88669,gray,black,3625,3800
2004,Lexus,LS 430,Base,Sedan,automatic,jthbn36f540164226,ca,21,190870,black,tan,8850,6500
2004,Saab,9-3,Linear,Sedan,automatic,ys3fb49s941027173,ca,2,1,gray,gray,4300,500
2004,Pontiac,Grand Am,SE1,Sedan,automatic,1g2nf52f44m524032,ca,3,150002,black,black,2225,1350
2004,Chevrolet,Impala,SS,Sedan,automatic,2g1wp521x49232618,ca,22,142814,black,gray,2225,2100
2004,Hyundai,Santa Fe,GLS,SUV,automatic,km8sc13e54u791472,ca,19,179057,blue,gray,1450,800
2004,Lexus,RX 330,Base,SUV,automatic,jtjha31u140028377,ca,28,186331,blue,gray,8050,8700
2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e34c837827,ca,27,100049,black,black,3600,4600
2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41ex4c911714,ca,21,158551,blue,gray,2675,3800
2004,Lincoln,Navigator,Luxury,SUV,automatic,5lmfu27r24lj29370,ca,19,128817,silver,beige,4225,2600
2004,mazda,rx8,,,manual,jm1fe173x40138216,ca,26,65267,silver,gray,3900,3500
2004,Toyota,Matrix,Base,Wagon,manual,2t1kr32ex4c183122,ca,27,134528,black,gray,3350,3700
2004,Ford,Mustang,Premium,Convertible,automatic,1fafp44694f184374,ca,21,108549,red,tan,3225,2100
2004,Chevrolet,Suburban,1500 LS,SUV,automatic,3gnec16tx4g289773,ca,19,239877,white,gray,1175,2000
2004,Infiniti,FX45,Base,SUV,automatic,jnrbs08w94x404732,ca,29,166992,gray,black,5525,6200
2004,GMC,Envoy,SLE,SUV,automatic,1gkds13s242231981,ca,36,200539,burgundy,beige,1550,1800
2004,honda,pilot,awd,,automatic,2hkyf18524h554043,ca,34,107856,gold,brown,5650,5600
2004,Honda,Accord,EX V-6,Sedan,automatic,1hgcm66514a007273,ca,23,235680,blue,gray,2225,2700
2004,Mercedes-Benz,C-Class,C320,Sedan,automatic,wdbrf64j24f524571,ca,,150676,silver,,3350,2300
2004,Mercedes-Benz,E-Class,E500 4MATIC,Wagon,automatic,wdbuh83j84x119178,ca,36,131731,black,black,5200,5600
2004,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gw48sx4c334173,ca,25,138018,black,black,3175,2800
2004,mitsubishi,galant,v6 ls,,automatic,4a3ab36s14e135082,ca,,206944,white,,1000,1650
2004,Infiniti,G35,Base,Sedan,automatic,jnkcv51e84m106926,ca,19,143942,white,beige,4250,3200
2004,Honda,Civic,LX,Sedan,automatic,2hges16584h631722,ca,,168581,gold,,2875,2000
2004,GMC,Sierra 1500,SLT,Crew Cab,,2gtek13t241418047,ca,,152039,white,,8700,9400
2004,Chevrolet,Express Cargo,2500,Van,automatic,1gcgg25ux41212647,ca,1,167944,blue,purple,2975,1700
2004,Chevrolet,Tahoe,LS,SUV,automatic,1gnec13t44j206485,ca,19,172896,black,beige,3150,1000
2004,Mitsubishi,Endeavor,XLS,SUV,automatic,4a4mm31s94e023981,ca,22,139892,black,black,1800,2400
2004,Honda,Civic,Value Package,Coupe,automatic,1hgem22184l049027,ca,3,164116,blue,gray,1875,1900
2004,chevrolet,corvette,,,automatic,1g1yy22g745102785,ca,34,92108,blue,beige,11900,9800
2004,Chevrolet,Tahoe,LS,SUV,automatic,1gnek13t74r191341,ca,35,186591,white,gray,2550,4900
2004,Nissan,Xterra,XE,SUV,automatic,5n1ed28t74c630117,ca,28,150641,silver,beige,3275,3200
2004,Mazda,Mazda6,s,Sedan,automatic,1yvfp80d245n96447,ca,27,147601,white,tan,2350,1600
2004,Chrysler,Concorde,LXi,Sedan,automatic,2c3hd36mx4h704490,ca,33,126973,gray,gray,1075,1200
2004,Mercedes-Benz,S-Class,S430,Sedan,automatic,wdbng70j54a407457,ca,19,190379,silver,black,3000,2900
2004,Ford,Expedition,XLT,SUV,automatic,1fmeu15w54la46985,ca,,166149,beige,beige,3000,3700
2004,Pontiac,Grand Prix,GT1,Sedan,automatic,2g2wp522241223771,ca,24,141011,gold,beige,2075,1000
2004,Mazda,Mazda3,s,Hatchback,manual,jm1bk143141135971,ca,,200638,red,,2300,1700
2004,Ford,F-150,XLT,SuperCrew,automatic,1ftpw12514kd03911,ca,19,127672,white,gray,6600,6300
2003,Infiniti,FX45,Base,SUV,automatic,jnrbs08w93x002420,ca,25,162446,blue,tan,6275,5100
2003,Mercury,Marauder,Base,Sedan,automatic,2mehm75v83x665835,ca,46,38273,blue,black,6700,13800
2003,Ford,Taurus,SES Deluxe,Sedan,automatic,1fafp55s43g145606,ca,28,180770,silver,beige,650,900
2003,Dodge,Durango,SLT,SUV,automatic,1d4hs48n53f596604,ca,2,106348,white,gray,2425,2100
2004,Toyota,Tundra,SR5,Double Cab,automatic,5tbet34164s447820,ca,24,77667,gray,gray,9325,12200
2004,Volvo,XC90,2.5T,SUV,automatic,yv1cy59h641077039,ca,4,129353,gold,tan,4125,4700
2003,Ford,F-250 Super Duty,XLT,SuperCab,automatic,1ftnx20p63ec93890,ca,,115583,white,brown,6275,4600
2004,Volvo,S40,T5,Sedan,automatic,yv1ms682242024650,ca,27,78322,gray,gray,4800,4500
2004,Toyota,Sienna,XLE 7-Passenger,Minivan,automatic,5tdba22c24s026854,ca,,162398,burgundy,,5325,4800
2003,Dodge,Ram Pickup 1500,SLT,Quad Cab,automatic,1d7ha18n13j586475,ca,36,85005,green,tan,6075,6100
2003,Acura,TL,3.2,Sedan,automatic,19uua56653a014368,ca,19,163419,gray,black,2425,1300
2003,Ford,Explorer,XLT,SUV,automatic,1fmzu63k93za97867,ca,21,199797,blue,gray,1750,1200
2004,Volvo,C70,LPT,Convertible,automatic,yv1nc63d24j061309,ca,19,92260,black,beige,2475,900
2003,Honda,Element,DX,SUV,automatic,5j6yh18263l002808,ca,,168725,black,black,2950,3700
2003,Honda,Accord,EX V-6,Coupe,automatic,1hgcm81663a014116,ca,,179321,blue,,2850,2000
2003,ford,escape,4x4 v6 limited,,automatic,1fmcu94113kb13100,ca,2,133876,silver,black,3475,800
2003,Chevrolet,Tahoe,LS,SUV,,1gnec13t33r139913,ca,,133841,white,,4125,750
2003,Chevrolet,Tahoe,LS,SUV,automatic,1gnec13v73r151421,ca,19,150625,white,gray,4175,2800
2003,Infiniti,G35,Base,Coupe,automatic,jnkcv54e03m221904,ca,19,185598,white,tan,3300,3600
2003,lexus,lx,470,,automatic,jtjht00w533534867,ca,,131307,silver,,16250,14000
2003,HUMMER,H2,Base,SUV,automatic,5grgn23u03h115812,ca,,112424,black,,13100,13600
2003,Audi,A4,3.0 quattro,Sedan,automatic,wault68e03a119296,ca,21,147523,silver,gray,2050,2000
2003,chevrolet,1500,sub 4x2 v8 ls,,automatic,1gnec16t13j141699,ca,27,200749,white,gray,1175,2250
2003,Ford,Expedition,XLT Value,SUV,automatic,1fmru15w73lc20684,ca,28,139947,blue,black,2900,2800
2003,Dodge,Ram Pickup 1500,ST,Quad Cab,automatic,1d7ha18d93s371640,ca,22,145224,silver,black,4675,3500
2003,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl18063b127639,ca,,142703,silver,,2675,2800
2003,Infiniti,QX4,Base,SUV,,jnrdr09x83w252068,ca,25,155626,gold,gray,3025,2300
2003,GMC,Yukon XL,Denali,SUV,automatic,1gkfk66u53j253464,ca,3,175090,white,beige,4325,3700
2003,Lexus,SC 430,Base,Convertible,automatic,jthfn48y530037688,ca,34,100649,silver,beige,11550,11250
2003,BMW,5 Series,525i,Sedan,automatic,wbadt43433g027068,ca,19,157578,gray,black,2750,1650
2004,Volkswagen,Passat,GLX,Sedan,automatic,wvwrh63bx4p056623,ca,,177832,gray,,2100,1700
2003,Ford,Ranger,XL,SuperCab,,1ftyr44v73pb03210,ca,28,85652,blue,gray,5150,5900
2004,Toyota,Sequoia,SR5,SUV,automatic,5tdbt44a94s227068,ca,,135296,gray,,5650,8500
2003,GMC,Yukon,Denali,SUV,automatic,1gkek63u63j327393,ca,28,95641,green,gray,7600,8900
2004,Volkswagen,Passat,GLS 1.8T 4Motion,Sedan,automatic,wvwpd63b24p100505,ca,36,119353,green,gray,2050,600
2004,Toyota,Sequoia,SR5,SUV,automatic,5tdzt34ax4s238413,ca,18,197843,silver,gray,4375,3300
2003,BMW,3 Series,325Ci,Coupe,automatic,wbabn73403pj16051,ca,,148404,black,,2375,2300
2003,Cadillac,CTS,Base,Sedan,automatic,1g6dm57nx30131142,ca,19,136373,white,beige,2650,3000
2003,BMW,Z4,2.5i,Convertible,,4usbt33493lr66201,ca,,58071,gray,,7150,5200
2003,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbuf65j33a135586,ca,,121023,silver,,4875,4250
2003,Acura,RSX,Type-S,Hatchback,manual,jh4dc53043c007052,ca,2,104049,black,black,5425,3700
2003,Lincoln,LS,Premium,Sedan,automatic,1lnhm87a73y662096,ca,26,95782,white,beige,1425,2000
2003,Infiniti,Q45,Premium,Sedan,automatic,jnkbf01a23m102376,ca,29,168305,black,black,3350,3500
2003,Ford,Taurus,SES,Sedan,automatic,1fafp55u63a264892,ca,,210535,beige,gray,175,700
2003,Infiniti,G35,Base,Sedan,manual,jnkcv51e83m319616,ca,,111758,silver,,4500,6250
2004,Toyota,Tundra,Limited,Double Cab,automatic,5tbet38174s439400,ca,27,195397,white,beige,4775,5500
2003,BMW,5 Series,525i,Sedan,automatic,wbadt43413gy98440,ca,,253621,silver,,725,2100
2003,Chevrolet,Blazer,LS,SUV,automatic,1gncs18xx3k158215,ca,23,139926,black,gray,1750,600
2003,Dodge,Ram Pickup 2500,SLT,Quad Cab,automatic,3d7ka28d93g757879,ca,,114730,white,gray,5450,8900
2003,Honda,Civic,EX,Coupe,automatic,1hgem229x3l015143,ca,21,135052,gray,beige,2600,2550
2003,HUMMER,H2,Base,SUV,automatic,5grgn23u03h141942,ca,4,89283,black,gray,14350,17000
2003,Kia,Sorento,EX,SUV,automatic,kndjd733x35069048,ca,23,156109,red,gray,1725,1500
2003,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k834133544,ca,35,185688,blue,gray,800,700
2003,BMW,3 Series,325i,Sedan,,wbaet37403nj22675,ca,,97054,silver,,3725,4400
2003,Audi,A6,3,Sedan,,waujt64bx3n039306,ca,19,127141,blue,gray,1850,1000
2004,Toyota,Sienna,XLE 7-Passenger,Minivan,automatic,5tdza22cx4s132998,ca,34,142801,blue,gray,4900,6300
2003,Honda,Pilot,EX,SUV,automatic,2hkyf18433h543333,ca,2,1,blue,gray,5150,3750
2003,Honda,CR-V,LX,SUV,automatic,jhlrd68433c018956,ca,38,126795,blue,black,3725,4700
